MProve-Nova iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 7.966061942s 
Number of constraints per step (primary circuit): 2470718
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 2449461
Number of variables per step (secondary circuit): 10329
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 0: true, took 367ns 
RecursiveSNARK::prove_step 1: true, took 1.915982962s 
RecursiveSNARK::prove_step 2: true, took 1.95069863s 
RecursiveSNARK::prove_step 3: true, took 2.011380407s 
RecursiveSNARK::prove_step 4: true, took 2.079978537s 
RecursiveSNARK::prove_step 5: true, took 2.132038519s 
RecursiveSNARK::prove_step 6: true, took 2.083056123s 
RecursiveSNARK::prove_step 7: true, took 2.084543692s 
RecursiveSNARK::prove_step 8: true, took 2.10324818s 
RecursiveSNARK::prove_step 9: true, took 2.171544121s 
RecursiveSNARK::prove_step 10: true, took 2.094221877s 
RecursiveSNARK::prove_step 11: true, took 2.056865046s 
RecursiveSNARK::prove_step 12: true, took 2.157792269s 
RecursiveSNARK::prove_step 13: true, took 2.067697912s 
RecursiveSNARK::prove_step 14: true, took 2.110608323s 
RecursiveSNARK::prove_step 15: true, took 2.139482499s 
RecursiveSNARK::prove_step 16: true, took 2.155718974s 
RecursiveSNARK::prove_step 17: true, took 2.195517767s 
RecursiveSNARK::prove_step 18: true, took 2.218243081s 
RecursiveSNARK::prove_step 19: true, took 2.150820533s 
RecursiveSNARK::prove_step 20: true, took 2.196900973s 
RecursiveSNARK::prove_step 21: true, took 2.144159314s 
RecursiveSNARK::prove_step 22: true, took 2.152523803s 
RecursiveSNARK::prove_step 23: true, took 2.117054594s 
RecursiveSNARK::prove_step 24: true, took 2.182403773s 
RecursiveSNARK::prove_step 25: true, took 2.119141301s 
RecursiveSNARK::prove_step 26: true, took 2.134612065s 
RecursiveSNARK::prove_step 27: true, took 2.117413233s 
RecursiveSNARK::prove_step 28: true, took 2.152011188s 
RecursiveSNARK::prove_step 29: true, took 2.233864817s 
RecursiveSNARK::prove_step 30: true, took 2.156331016s 
RecursiveSNARK::prove_step 31: true, took 2.193158334s 
RecursiveSNARK::prove_step 32: true, took 2.133120219s 
RecursiveSNARK::prove_step 33: true, took 2.161450055s 
RecursiveSNARK::prove_step 34: true, took 2.179899047s 
RecursiveSNARK::prove_step 35: true, took 2.227879063s 
RecursiveSNARK::prove_step 36: true, took 2.13592941s 
RecursiveSNARK::prove_step 37: true, took 2.238897961s 
RecursiveSNARK::prove_step 38: true, took 2.166223623s 
RecursiveSNARK::prove_step 39: true, took 2.11985772s 
RecursiveSNARK::prove_step 40: true, took 2.135382085s 
RecursiveSNARK::prove_step 41: true, took 2.205332105s 
