MProve-Nova iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 7.982928233s 
Number of constraints per step (primary circuit): 2222222
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 2205097
Number of variables per step (secondary circuit): 10329
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 0: true, took 589ns 
RecursiveSNARK::prove_step 1: true, took 2.034034662s 
RecursiveSNARK::prove_step 2: true, took 2.101554442s 
RecursiveSNARK::prove_step 3: true, took 2.140422977s 
RecursiveSNARK::prove_step 4: true, took 2.176051734s 
RecursiveSNARK::prove_step 5: true, took 2.203325688s 
RecursiveSNARK::prove_step 6: true, took 2.205386365s 
RecursiveSNARK::prove_step 7: true, took 2.242334692s 
RecursiveSNARK::prove_step 8: true, took 2.223454754s 
RecursiveSNARK::prove_step 9: true, took 2.177817091s 
RecursiveSNARK::prove_step 10: true, took 2.25579296s 
RecursiveSNARK::prove_step 11: true, took 2.224438804s 
RecursiveSNARK::prove_step 12: true, took 2.204319839s 
RecursiveSNARK::prove_step 13: true, took 2.269238017s 
RecursiveSNARK::prove_step 14: true, took 2.34638943s 
RecursiveSNARK::prove_step 15: true, took 2.294445348s 
RecursiveSNARK::prove_step 16: true, took 2.271963622s 
RecursiveSNARK::prove_step 17: true, took 2.261175417s 
RecursiveSNARK::prove_step 18: true, took 2.280462587s 
RecursiveSNARK::prove_step 19: true, took 2.295003607s 
RecursiveSNARK::prove_step 20: true, took 2.253459509s 
RecursiveSNARK::prove_step 21: true, took 2.292432063s 
RecursiveSNARK::prove_step 22: true, took 2.251229543s 
RecursiveSNARK::prove_step 23: true, took 2.256632024s 
RecursiveSNARK::prove_step 24: true, took 2.319850192s 
RecursiveSNARK::prove_step 25: true, took 2.302203543s 
RecursiveSNARK::prove_step 26: true, took 2.342788383s 
RecursiveSNARK::prove_step 27: true, took 2.297487989s 
RecursiveSNARK::prove_step 28: true, took 2.254809045s 
RecursiveSNARK::prove_step 29: true, took 2.264573166s 
RecursiveSNARK::prove_step 30: true, took 2.245099594s 
RecursiveSNARK::prove_step 31: true, took 2.323014457s 
RecursiveSNARK::prove_step 32: true, took 2.273070091s 
RecursiveSNARK::prove_step 33: true, took 2.275105831s 
RecursiveSNARK::prove_step 34: true, took 2.279727074s 
RecursiveSNARK::prove_step 35: true, took 2.231915876s 
RecursiveSNARK::prove_step 36: true, took 2.285734819s 
RecursiveSNARK::prove_step 37: true, took 2.264086956s 
RecursiveSNARK::prove_step 38: true, took 2.278371518s 
RecursiveSNARK::prove_step 39: true, took 2.290816037s 
RecursiveSNARK::prove_step 40: true, took 2.290902557s 
RecursiveSNARK::prove_step 41: true, took 2.280362234s 
RecursiveSNARK::prove_step 42: true, took 2.232890832s 
RecursiveSNARK::prove_step 43: true, took 2.293773544s 
RecursiveSNARK::prove_step 44: true, took 2.304841548s 
RecursiveSNARK::prove_step 45: true, took 2.352000963s 
RecursiveSNARK::prove_step 46: true, took 2.329067017s 
RecursiveSNARK::prove_step 47: true, took 2.267637494s 
RecursiveSNARK::prove_step 48: true, took 2.23247997s 
RecursiveSNARK::prove_step 49: true, took 2.258784839s 
RecursiveSNARK::prove_step 50: true, took 2.254094011s 
RecursiveSNARK::prove_step 51: true, took 2.242604951s 
RecursiveSNARK::prove_step 52: true, took 2.27831482s 
RecursiveSNARK::prove_step 53: true, took 2.284915602s 
RecursiveSNARK::prove_step 54: true, took 2.340810391s 
RecursiveSNARK::prove_step 55: true, took 2.347185248s 
RecursiveSNARK::prove_step 56: true, took 2.260112885s 
RecursiveSNARK::prove_step 57: true, took 2.247964714s 
RecursiveSNARK::prove_step 58: true, took 2.258024213s 
RecursiveSNARK::prove_step 59: true, took 2.285989344s 
RecursiveSNARK::prove_step 60: true, took 2.277617501s 
RecursiveSNARK::prove_step 61: true, took 2.247314007s 
RecursiveSNARK::prove_step 62: true, took 2.259077308s 
RecursiveSNARK::prove_step 63: true, took 2.236804377s 
RecursiveSNARK::prove_step 64: true, took 2.299632459s 
RecursiveSNARK::prove_step 65: true, took 2.360153321s 
RecursiveSNARK::prove_step 66: true, took 2.311283619s 
RecursiveSNARK::prove_step 67: true, took 2.328279696s 
RecursiveSNARK::prove_step 68: true, took 2.281006631s 
RecursiveSNARK::prove_step 69: true, took 2.253009514s 
RecursiveSNARK::prove_step 70: true, took 2.294060598s 
RecursiveSNARK::prove_step 71: true, took 2.262372429s 
RecursiveSNARK::prove_step 72: true, took 2.278493901s 
RecursiveSNARK::prove_step 73: true, took 2.300004406s 
RecursiveSNARK::prove_step 74: true, took 2.280187405s 
RecursiveSNARK::prove_step 75: true, took 2.317250296s 
RecursiveSNARK::prove_step 76: true, took 2.303116942s 
RecursiveSNARK::prove_step 77: true, took 2.242468041s 
RecursiveSNARK::prove_step 78: true, took 2.263065683s 
RecursiveSNARK::prove_step 79: true, took 2.278674582s 
RecursiveSNARK::prove_step 80: true, took 2.284515927s 
RecursiveSNARK::prove_step 81: true, took 2.288446047s 
RecursiveSNARK::prove_step 82: true, took 2.286585371s 
RecursiveSNARK::prove_step 83: true, took 2.287354981s 
RecursiveSNARK::prove_step 84: true, took 2.350259622s 
RecursiveSNARK::prove_step 85: true, took 2.320506682s 
