Proof of Non-Collusion iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 1.828767798s 
Number of constraints per step (primary circuit): 45457
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 45640
Number of variables per step (secondary circuit): 10331
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 0: true, took 477ns 
RecursiveSNARK::prove_step 1: true, took 212.944411ms 
RecursiveSNARK::prove_step 2: true, took 266.39212ms 
RecursiveSNARK::prove_step 3: true, took 292.787085ms 
RecursiveSNARK::prove_step 4: true, took 274.905001ms 
RecursiveSNARK::prove_step 5: true, took 284.4576ms 
RecursiveSNARK::prove_step 6: true, took 286.765745ms 
RecursiveSNARK::prove_step 7: true, took 294.598265ms 
RecursiveSNARK::prove_step 8: true, took 265.880451ms 
RecursiveSNARK::prove_step 9: true, took 264.148032ms 
RecursiveSNARK::prove_step 10: true, took 279.731911ms 
RecursiveSNARK::prove_step 11: true, took 296.82228ms 
RecursiveSNARK::prove_step 12: true, took 287.091305ms 
RecursiveSNARK::prove_step 13: true, took 275.383439ms 
RecursiveSNARK::prove_step 14: true, took 292.426727ms 
RecursiveSNARK::prove_step 15: true, took 277.876616ms 
RecursiveSNARK::prove_step 16: true, took 289.819451ms 
RecursiveSNARK::prove_step 17: true, took 311.647898ms 
RecursiveSNARK::prove_step 18: true, took 281.480222ms 
RecursiveSNARK::prove_step 19: true, took 288.708695ms 
RecursiveSNARK::prove_step 20: true, took 280.861079ms 
RecursiveSNARK::prove_step 21: true, took 289.783137ms 
RecursiveSNARK::prove_step 22: true, took 277.742425ms 
RecursiveSNARK::prove_step 23: true, took 296.901821ms 
RecursiveSNARK::prove_step 24: true, took 280.486835ms 
RecursiveSNARK::prove_step 25: true, took 270.633835ms 
RecursiveSNARK::prove_step 26: true, took 271.813479ms 
RecursiveSNARK::prove_step 27: true, took 273.013235ms 
RecursiveSNARK::prove_step 28: true, took 281.328764ms 
RecursiveSNARK::prove_step 29: true, took 287.482627ms 
RecursiveSNARK::prove_step 30: true, took 281.304341ms 
RecursiveSNARK::prove_step 31: true, took 282.671756ms 
RecursiveSNARK::prove_step 32: true, took 291.731741ms 
RecursiveSNARK::prove_step 33: true, took 282.393753ms 
RecursiveSNARK::prove_step 34: true, took 269.617989ms 
RecursiveSNARK::prove_step 35: true, took 292.284564ms 
RecursiveSNARK::prove_step 36: true, took 281.0302ms 
RecursiveSNARK::prove_step 37: true, took 285.919567ms 
RecursiveSNARK::prove_step 38: true, took 266.521667ms 
RecursiveSNARK::prove_step 39: true, took 282.68115ms 
RecursiveSNARK::prove_step 40: true, took 280.741024ms 
RecursiveSNARK::prove_step 41: true, took 270.424133ms 
RecursiveSNARK::prove_step 42: true, took 286.903502ms 
RecursiveSNARK::prove_step 43: true, took 280.120539ms 
RecursiveSNARK::prove_step 44: true, took 281.814806ms 
RecursiveSNARK::prove_step 45: true, took 286.631112ms 
RecursiveSNARK::prove_step 46: true, took 299.749627ms 
RecursiveSNARK::prove_step 47: true, took 279.596272ms 
RecursiveSNARK::prove_step 48: true, took 264.849251ms 
RecursiveSNARK::prove_step 49: true, took 289.177106ms 
RecursiveSNARK::prove_step 50: true, took 287.465125ms 
RecursiveSNARK::prove_step 51: true, took 292.69536ms 
RecursiveSNARK::prove_step 52: true, took 271.072307ms 
RecursiveSNARK::prove_step 53: true, took 294.446674ms 
RecursiveSNARK::prove_step 54: true, took 301.96306ms 
RecursiveSNARK::prove_step 55: true, took 288.760791ms 
RecursiveSNARK::prove_step 56: true, took 298.566571ms 
RecursiveSNARK::prove_step 57: true, took 272.495716ms 
RecursiveSNARK::prove_step 58: true, took 290.27207ms 
RecursiveSNARK::prove_step 59: true, took 280.013244ms 
RecursiveSNARK::prove_step 60: true, took 276.887433ms 
RecursiveSNARK::prove_step 61: true, took 287.743373ms 
RecursiveSNARK::prove_step 62: true, took 293.252718ms 
RecursiveSNARK::prove_step 63: true, took 291.963048ms 
RecursiveSNARK::prove_step 64: true, took 306.538341ms 
RecursiveSNARK::prove_step 65: true, took 284.423502ms 
RecursiveSNARK::prove_step 66: true, took 283.477201ms 
RecursiveSNARK::prove_step 67: true, took 264.730829ms 
RecursiveSNARK::prove_step 68: true, took 284.342307ms 
RecursiveSNARK::prove_step 69: true, took 264.741144ms 
RecursiveSNARK::prove_step 70: true, took 271.972465ms 
RecursiveSNARK::prove_step 71: true, took 273.668471ms 
RecursiveSNARK::prove_step 72: true, took 287.020331ms 
RecursiveSNARK::prove_step 73: true, took 286.418652ms 
RecursiveSNARK::prove_step 74: true, took 290.183449ms 
RecursiveSNARK::prove_step 75: true, took 291.617874ms 
RecursiveSNARK::prove_step 76: true, took 287.295939ms 
RecursiveSNARK::prove_step 77: true, took 276.840838ms 
RecursiveSNARK::prove_step 78: true, took 290.804646ms 
RecursiveSNARK::prove_step 79: true, took 289.945653ms 
RecursiveSNARK::prove_step 80: true, took 288.631568ms 
RecursiveSNARK::prove_step 81: true, took 281.420102ms 
RecursiveSNARK::prove_step 82: true, took 293.625035ms 
RecursiveSNARK::prove_step 83: true, took 274.156296ms 
RecursiveSNARK::prove_step 84: true, took 291.277943ms 
RecursiveSNARK::prove_step 85: true, took 271.499863ms 
RecursiveSNARK::prove_step 86: true, took 282.726103ms 
RecursiveSNARK::prove_step 87: true, took 273.079592ms 
RecursiveSNARK::prove_step 88: true, took 283.820389ms 
RecursiveSNARK::prove_step 89: true, took 284.235173ms 
RecursiveSNARK::prove_step 90: true, took 283.083756ms 
RecursiveSNARK::prove_step 91: true, took 280.717822ms 
RecursiveSNARK::prove_step 92: true, took 277.690192ms 
RecursiveSNARK::prove_step 93: true, took 276.511842ms 
RecursiveSNARK::prove_step 94: true, took 267.098888ms 
RecursiveSNARK::prove_step 95: true, took 278.201878ms 
RecursiveSNARK::prove_step 96: true, took 288.506486ms 
RecursiveSNARK::prove_step 97: true, took 295.178883ms 
RecursiveSNARK::prove_step 98: true, took 295.082215ms 
RecursiveSNARK::prove_step 99: true, took 271.784973ms 
RecursiveSNARK::prove_step 100: true, took 305.71161ms 
RecursiveSNARK::prove_step 101: true, took 283.498208ms 
RecursiveSNARK::prove_step 102: true, took 298.8734ms 
RecursiveSNARK::prove_step 103: true, took 284.403716ms 
RecursiveSNARK::prove_step 104: true, took 286.009983ms 
RecursiveSNARK::prove_step 105: true, took 281.847283ms 
RecursiveSNARK::prove_step 106: true, took 286.476108ms 
RecursiveSNARK::prove_step 107: true, took 264.255128ms 
RecursiveSNARK::prove_step 108: true, took 277.39779ms 
RecursiveSNARK::prove_step 109: true, took 284.765629ms 
RecursiveSNARK::prove_step 110: true, took 279.229409ms 
RecursiveSNARK::prove_step 111: true, took 281.219204ms 
RecursiveSNARK::prove_step 112: true, took 284.535166ms 
RecursiveSNARK::prove_step 113: true, took 283.406922ms 
RecursiveSNARK::prove_step 114: true, took 295.232862ms 
RecursiveSNARK::prove_step 115: true, took 278.007357ms 
RecursiveSNARK::prove_step 116: true, took 277.614254ms 
RecursiveSNARK::prove_step 117: true, took 280.6855ms 
RecursiveSNARK::prove_step 118: true, took 272.889504ms 
RecursiveSNARK::prove_step 119: true, took 283.400566ms 
RecursiveSNARK::prove_step 120: true, took 273.935997ms 
RecursiveSNARK::prove_step 121: true, took 290.148792ms 
RecursiveSNARK::prove_step 122: true, took 280.893821ms 
RecursiveSNARK::prove_step 123: true, took 275.690547ms 
RecursiveSNARK::prove_step 124: true, took 282.295821ms 
RecursiveSNARK::prove_step 125: true, took 275.648061ms 
RecursiveSNARK::prove_step 126: true, took 286.383523ms 
RecursiveSNARK::prove_step 127: true, took 282.06264ms 
RecursiveSNARK::prove_step 128: true, took 273.30196ms 
RecursiveSNARK::prove_step 129: true, took 293.844361ms 
RecursiveSNARK::prove_step 130: true, took 283.077679ms 
RecursiveSNARK::prove_step 131: true, took 289.009792ms 
RecursiveSNARK::prove_step 132: true, took 272.002089ms 
RecursiveSNARK::prove_step 133: true, took 279.181445ms 
RecursiveSNARK::prove_step 134: true, took 268.909377ms 
RecursiveSNARK::prove_step 135: true, took 283.104612ms 
RecursiveSNARK::prove_step 136: true, took 282.667853ms 
RecursiveSNARK::prove_step 137: true, took 286.774475ms 
RecursiveSNARK::prove_step 138: true, took 272.560757ms 
RecursiveSNARK::prove_step 139: true, took 291.298879ms 
RecursiveSNARK::prove_step 140: true, took 305.82641ms 
