Reserves Commitment iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 8.188418722s 
Number of constraints per step (primary circuit): 2470718
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 2449463
Number of variables per step (secondary circuit): 10331
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 0: true, took 640ns 
RecursiveSNARK::prove_step 1: true, took 2.195557141s 
RecursiveSNARK::prove_step 2: true, took 2.194679075s 
RecursiveSNARK::prove_step 3: true, took 2.170289188s 
RecursiveSNARK::prove_step 4: true, took 2.392763824s 
RecursiveSNARK::prove_step 5: true, took 2.230506177s 
RecursiveSNARK::prove_step 6: true, took 2.397169798s 
RecursiveSNARK::prove_step 7: true, took 2.225309583s 
RecursiveSNARK::prove_step 8: true, took 2.449599026s 
RecursiveSNARK::prove_step 9: true, took 2.239012093s 
RecursiveSNARK::prove_step 10: true, took 2.354859408s 
RecursiveSNARK::prove_step 11: true, took 2.244802939s 
RecursiveSNARK::prove_step 12: true, took 2.397940281s 
RecursiveSNARK::prove_step 13: true, took 2.265123881s 
RecursiveSNARK::prove_step 14: true, took 2.400702165s 
RecursiveSNARK::prove_step 15: true, took 2.281586053s 
RecursiveSNARK::prove_step 16: true, took 2.438417755s 
RecursiveSNARK::prove_step 17: true, took 2.305300787s 
RecursiveSNARK::prove_step 18: true, took 2.51119496s 
RecursiveSNARK::prove_step 19: true, took 2.400791182s 
RecursiveSNARK::prove_step 20: true, took 2.504735182s 
RecursiveSNARK::prove_step 21: true, took 2.298791509s 
RecursiveSNARK::prove_step 22: true, took 2.535869045s 
RecursiveSNARK::prove_step 23: true, took 2.330935115s 
RecursiveSNARK::prove_step 24: true, took 2.477562635s 
RecursiveSNARK::prove_step 25: true, took 2.319552609s 
RecursiveSNARK::prove_step 26: true, took 2.485031163s 
RecursiveSNARK::prove_step 27: true, took 2.284194541s 
RecursiveSNARK::prove_step 28: true, took 2.459739329s 
RecursiveSNARK::prove_step 29: true, took 2.379702869s 
RecursiveSNARK::prove_step 30: true, took 2.442480246s 
RecursiveSNARK::prove_step 31: true, took 2.308345174s 
RecursiveSNARK::prove_step 32: true, took 2.438882948s 
RecursiveSNARK::prove_step 33: true, took 2.344107962s 
RecursiveSNARK::prove_step 34: true, took 2.532748867s 
RecursiveSNARK::prove_step 35: true, took 2.419871272s 
RecursiveSNARK::prove_step 36: true, took 2.53830053s 
RecursiveSNARK::prove_step 37: true, took 2.350710726s 
RecursiveSNARK::prove_step 38: true, took 2.454554228s 
RecursiveSNARK::prove_step 39: true, took 2.281190558s 
RecursiveSNARK::prove_step 40: true, took 2.510813512s 
RecursiveSNARK::prove_step 41: true, took 2.313920738s 
