Reserves Commitment iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 8.229516408s 
Number of constraints per step (primary circuit): 2470718
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 2449463
Number of variables per step (secondary circuit): 10331
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 105: true, took 2.333893024s 
RecursiveSNARK::prove_step 106: true, took 2.458172413s 
RecursiveSNARK::prove_step 107: true, took 2.287308013s 
RecursiveSNARK::prove_step 108: true, took 2.466748118s 
RecursiveSNARK::prove_step 109: true, took 2.331721689s 
RecursiveSNARK::prove_step 110: true, took 2.46610857s 
RecursiveSNARK::prove_step 111: true, took 2.326883338s 
RecursiveSNARK::prove_step 112: true, took 2.460112169s 
RecursiveSNARK::prove_step 113: true, took 2.304522832s 
RecursiveSNARK::prove_step 114: true, took 2.455069531s 
RecursiveSNARK::prove_step 115: true, took 2.291628035s 
RecursiveSNARK::prove_step 116: true, took 2.529666697s 
RecursiveSNARK::prove_step 117: true, took 2.358828715s 
RecursiveSNARK::prove_step 118: true, took 2.456045449s 
RecursiveSNARK::prove_step 119: true, took 2.416457836s 
RecursiveSNARK::prove_step 120: true, took 2.457749651s 
RecursiveSNARK::prove_step 121: true, took 2.343732575s 
RecursiveSNARK::prove_step 122: true, took 2.437014356s 
RecursiveSNARK::prove_step 123: true, took 2.388356426s 
RecursiveSNARK::prove_step 124: true, took 2.527748433s 
RecursiveSNARK::prove_step 125: true, took 2.376500789s 
RecursiveSNARK::prove_step 126: true, took 2.509790109s 
RecursiveSNARK::prove_step 127: true, took 2.446284398s 
RecursiveSNARK::prove_step 128: true, took 2.449838916s 
RecursiveSNARK::prove_step 129: true, took 2.310084334s 
RecursiveSNARK::prove_step 130: true, took 2.532162676s 
RecursiveSNARK::prove_step 131: true, took 2.420835819s 
RecursiveSNARK::prove_step 132: true, took 2.44689439s 
RecursiveSNARK::prove_step 133: true, took 2.412117595s 
RecursiveSNARK::prove_step 134: true, took 2.462017321s 
RecursiveSNARK::prove_step 135: true, took 2.304898518s 
RecursiveSNARK::prove_step 136: true, took 2.432800306s 
RecursiveSNARK::prove_step 137: true, took 2.321328832s 
RecursiveSNARK::prove_step 138: true, took 2.550806597s 
RecursiveSNARK::prove_step 139: true, took 2.335814436s 
RecursiveSNARK::prove_step 140: true, took 2.509200678s 
RecursiveSNARK::prove_step 141: true, took 2.299477091s 
RecursiveSNARK::prove_step 142: true, took 2.489105523s 
RecursiveSNARK::prove_step 143: true, took 2.317552362s 
RecursiveSNARK::prove_step 144: true, took 2.446376999s 
RecursiveSNARK::prove_step 145: true, took 2.348632197s 
RecursiveSNARK::prove_step 146: true, took 2.433100986s 
RecursiveSNARK::prove_step 147: true, took 2.31453699s 
RecursiveSNARK::prove_step 148: true, took 2.47437777s 
RecursiveSNARK::prove_step 149: true, took 2.382225843s 
RecursiveSNARK::prove_step 150: true, took 2.414934774s 
RecursiveSNARK::prove_step 151: true, took 2.330555156s 
RecursiveSNARK::prove_step 152: true, took 2.566855185s 
RecursiveSNARK::prove_step 153: true, took 2.328237858s 
RecursiveSNARK::prove_step 154: true, took 2.431816711s 
RecursiveSNARK::prove_step 155: true, took 2.284234781s 
RecursiveSNARK::prove_step 156: true, took 2.491627776s 
RecursiveSNARK::prove_step 157: true, took 2.314950858s 
RecursiveSNARK::prove_step 158: true, took 2.493790533s 
RecursiveSNARK::prove_step 159: true, took 2.332685469s 
RecursiveSNARK::prove_step 160: true, took 2.45089507s 
RecursiveSNARK::prove_step 161: true, took 2.38148815s 
RecursiveSNARK::prove_step 162: true, took 2.50296418s 
RecursiveSNARK::prove_step 163: true, took 2.365129706s 
RecursiveSNARK::prove_step 164: true, took 2.455379945s 
RecursiveSNARK::prove_step 165: true, took 2.359159333s 
RecursiveSNARK::prove_step 166: true, took 2.573306295s 
RecursiveSNARK::prove_step 167: true, took 2.345098781s 
RecursiveSNARK::prove_step 168: true, took 2.441368311s 
RecursiveSNARK::prove_step 169: true, took 2.315557188s 
RecursiveSNARK::prove_step 170: true, took 2.468993456s 
RecursiveSNARK::prove_step 171: true, took 2.392255315s 
RecursiveSNARK::prove_step 172: true, took 2.571385492s 
RecursiveSNARK::prove_step 173: true, took 2.336391875s 
RecursiveSNARK::prove_step 174: true, took 2.56460507s 
RecursiveSNARK::prove_step 175: true, took 2.378646576s 
RecursiveSNARK::prove_step 176: true, took 2.464459659s 
RecursiveSNARK::prove_step 177: true, took 2.369381253s 
RecursiveSNARK::prove_step 178: true, took 2.523304245s 
RecursiveSNARK::prove_step 179: true, took 2.285109632s 
RecursiveSNARK::prove_step 180: true, took 2.465732147s 
RecursiveSNARK::prove_step 181: true, took 2.302436799s 
RecursiveSNARK::prove_step 182: true, took 2.469853691s 
RecursiveSNARK::prove_step 183: true, took 2.307712392s 
RecursiveSNARK::prove_step 184: true, took 2.451369413s 
RecursiveSNARK::prove_step 185: true, took 2.293704478s 
RecursiveSNARK::prove_step 186: true, took 2.505400296s 
RecursiveSNARK::prove_step 187: true, took 2.421688892s 
RecursiveSNARK::prove_step 188: true, took 2.537087037s 
RecursiveSNARK::prove_step 189: true, took 2.31189286s 
RecursiveSNARK::prove_step 190: true, took 2.483417078s 
RecursiveSNARK::prove_step 191: true, took 2.28739267s 
RecursiveSNARK::prove_step 192: true, took 2.47516395s 
RecursiveSNARK::prove_step 193: true, took 2.305047084s 
RecursiveSNARK::prove_step 194: true, took 2.525667587s 
RecursiveSNARK::prove_step 195: true, took 2.319051369s 
RecursiveSNARK::prove_step 196: true, took 2.454439347s 
RecursiveSNARK::prove_step 197: true, took 2.343248176s 
RecursiveSNARK::prove_step 198: true, took 2.52688674s 
RecursiveSNARK::prove_step 199: true, took 2.392481711s 
RecursiveSNARK::prove_step 200: true, took 2.568728982s 
RecursiveSNARK::prove_step 201: true, took 2.316902129s 
RecursiveSNARK::prove_step 202: true, took 2.547020837s 
RecursiveSNARK::prove_step 203: true, took 2.433185736s 
RecursiveSNARK::prove_step 204: true, took 2.416672199s 
RecursiveSNARK::prove_step 205: true, took 2.296944551s 
RecursiveSNARK::prove_step 206: true, took 2.470680682s 
RecursiveSNARK::prove_step 207: true, took 2.283151249s 
RecursiveSNARK::prove_step 208: true, took 2.46071812s 
RecursiveSNARK::prove_step 209: true, took 2.307859317s 
RecursiveSNARK::prove_step 210: true, took 2.457953218s 
RecursiveSNARK::prove_step 211: true, took 2.080458538s 
RecursiveSNARK::prove_step 212: true, took 2.490530635s 
RecursiveSNARK::prove_step 213: true, took 2.370554001s 
RecursiveSNARK::prove_step 214: true, took 2.548607637s 
RecursiveSNARK::prove_step 215: true, took 2.303204701s 
RecursiveSNARK::prove_step 216: true, took 2.490068971s 
RecursiveSNARK::prove_step 217: true, took 2.341446656s 
RecursiveSNARK::prove_step 218: true, took 2.546066144s 
RecursiveSNARK::prove_step 219: true, took 2.333012088s 
RecursiveSNARK::prove_step 220: true, took 2.518459495s 
RecursiveSNARK::prove_step 221: true, took 2.311547404s 
RecursiveSNARK::prove_step 222: true, took 2.486747798s 
RecursiveSNARK::prove_step 223: true, took 2.308512032s 
RecursiveSNARK::prove_step 224: true, took 2.481540259s 
RecursiveSNARK::prove_step 225: true, took 2.297153151s 
RecursiveSNARK::prove_step 226: true, took 2.449968928s 
RecursiveSNARK::prove_step 227: true, took 2.256227441s 
RecursiveSNARK::prove_step 228: true, took 2.43654685s 
RecursiveSNARK::prove_step 229: true, took 2.293976338s 
RecursiveSNARK::prove_step 230: true, took 2.444022521s 
RecursiveSNARK::prove_step 231: true, took 2.346232069s 
RecursiveSNARK::prove_step 232: true, took 2.509408859s 
RecursiveSNARK::prove_step 233: true, took 2.326258992s 
RecursiveSNARK::prove_step 234: true, took 2.4424666s 
RecursiveSNARK::prove_step 235: true, took 2.336213776s 
RecursiveSNARK::prove_step 236: true, took 2.497426618s 
RecursiveSNARK::prove_step 237: true, took 2.375534817s 
RecursiveSNARK::prove_step 238: true, took 2.545557711s 
RecursiveSNARK::prove_step 239: true, took 2.341281592s 
RecursiveSNARK::prove_step 240: true, took 2.46929005s 
RecursiveSNARK::prove_step 241: true, took 2.308983161s 
RecursiveSNARK::prove_step 242: true, took 2.470176607s 
RecursiveSNARK::prove_step 243: true, took 2.301642339s 
RecursiveSNARK::prove_step 244: true, took 2.542077316s 
RecursiveSNARK::prove_step 245: true, took 2.342034555s 
RecursiveSNARK::prove_step 246: true, took 2.478406915s 
RecursiveSNARK::prove_step 247: true, took 2.298483356s 
RecursiveSNARK::prove_step 248: true, took 2.503903874s 
RecursiveSNARK::prove_step 249: true, took 2.331121471s 
RecursiveSNARK::prove_step 250: true, took 2.423806532s 
RecursiveSNARK::prove_step 251: true, took 2.314341813s 
RecursiveSNARK::prove_step 252: true, took 2.438023956s 
RecursiveSNARK::prove_step 253: true, took 2.366300679s 
RecursiveSNARK::prove_step 254: true, took 2.461952619s 
RecursiveSNARK::prove_step 255: true, took 2.331528514s 
RecursiveSNARK::prove_step 256: true, took 2.559027803s 
RecursiveSNARK::prove_step 257: true, took 2.303788548s 
RecursiveSNARK::prove_step 258: true, took 2.460343451s 
RecursiveSNARK::prove_step 259: true, took 2.402593495s 
RecursiveSNARK::prove_step 260: true, took 2.445622753s 
RecursiveSNARK::prove_step 261: true, took 2.290169163s 
RecursiveSNARK::prove_step 262: true, took 2.455340221s 
RecursiveSNARK::prove_step 263: true, took 2.413512353s 
RecursiveSNARK::prove_step 264: true, took 2.453014437s 
RecursiveSNARK::prove_step 265: true, took 2.298962045s 
RecursiveSNARK::prove_step 266: true, took 2.478280075s 
RecursiveSNARK::prove_step 267: true, took 2.296697821s 
RecursiveSNARK::prove_step 268: true, took 2.465111867s 
RecursiveSNARK::prove_step 269: true, took 2.389491582s 
RecursiveSNARK::prove_step 270: true, took 2.481360552s 
RecursiveSNARK::prove_step 271: true, took 2.319010719s 
RecursiveSNARK::prove_step 272: true, took 2.447619097s 
RecursiveSNARK::prove_step 273: true, took 2.37240307s 
RecursiveSNARK::prove_step 274: true, took 2.453219786s 
RecursiveSNARK::prove_step 275: true, took 2.311142447s 
RecursiveSNARK::prove_step 276: true, took 2.444717722s 
RecursiveSNARK::prove_step 277: true, took 2.277554161s 
RecursiveSNARK::prove_step 278: true, took 2.482507074s 
RecursiveSNARK::prove_step 279: true, took 2.31206941s 
RecursiveSNARK::prove_step 280: true, took 2.468866644s 
RecursiveSNARK::prove_step 281: true, took 2.305790811s 
RecursiveSNARK::prove_step 282: true, took 2.453530308s 
RecursiveSNARK::prove_step 283: true, took 2.365735819s 
RecursiveSNARK::prove_step 284: true, took 2.520445233s 
RecursiveSNARK::prove_step 285: true, took 2.326262232s 
RecursiveSNARK::prove_step 286: true, took 2.467196284s 
RecursiveSNARK::prove_step 287: true, took 2.317609997s 
RecursiveSNARK::prove_step 288: true, took 2.445474833s 
RecursiveSNARK::prove_step 289: true, took 2.432632019s 
RecursiveSNARK::prove_step 290: true, took 2.446677714s 
RecursiveSNARK::prove_step 291: true, took 2.415311447s 
RecursiveSNARK::prove_step 292: true, took 2.462825339s 
RecursiveSNARK::prove_step 293: true, took 2.322438671s 
RecursiveSNARK::prove_step 294: true, took 2.480814392s 
RecursiveSNARK::prove_step 295: true, took 2.332596128s 
RecursiveSNARK::prove_step 296: true, took 2.439408703s 
RecursiveSNARK::prove_step 297: true, took 2.379239063s 
RecursiveSNARK::prove_step 298: true, took 2.445080066s 
RecursiveSNARK::prove_step 299: true, took 2.3314087s 
RecursiveSNARK::prove_step 300: true, took 2.432362132s 
RecursiveSNARK::prove_step 301: true, took 2.321093667s 
RecursiveSNARK::prove_step 302: true, took 2.508796799s 
RecursiveSNARK::prove_step 303: true, took 2.307105296s 
RecursiveSNARK::prove_step 304: true, took 2.541711273s 
RecursiveSNARK::prove_step 305: true, took 2.331925966s 
RecursiveSNARK::prove_step 306: true, took 2.521793798s 
RecursiveSNARK::prove_step 307: true, took 2.298739576s 
RecursiveSNARK::prove_step 308: true, took 2.482416424s 
RecursiveSNARK::prove_step 309: true, took 2.334750581s 
RecursiveSNARK::prove_step 310: true, took 2.548813625s 
RecursiveSNARK::prove_step 311: true, took 2.427574505s 
RecursiveSNARK::prove_step 312: true, took 2.457044543s 
RecursiveSNARK::prove_step 313: true, took 2.374512814s 
RecursiveSNARK::prove_step 314: true, took 2.467875332s 
RecursiveSNARK::prove_step 315: true, took 2.308426857s 
RecursiveSNARK::prove_step 316: true, took 2.507128576s 
RecursiveSNARK::prove_step 317: true, took 2.277430432s 
RecursiveSNARK::prove_step 318: true, took 2.443442175s 
RecursiveSNARK::prove_step 319: true, took 2.386690132s 
RecursiveSNARK::prove_step 320: true, took 2.454664259s 
RecursiveSNARK::prove_step 321: true, took 2.31908231s 
RecursiveSNARK::prove_step 322: true, took 2.568048958s 
RecursiveSNARK::prove_step 323: true, took 2.339975065s 
RecursiveSNARK::prove_step 324: true, took 2.441794997s 
RecursiveSNARK::prove_step 325: true, took 2.337464308s 
RecursiveSNARK::prove_step 326: true, took 2.470501385s 
RecursiveSNARK::prove_step 327: true, took 2.379947367s 
RecursiveSNARK::prove_step 328: true, took 2.475742068s 
RecursiveSNARK::prove_step 329: true, took 2.388479534s 
RecursiveSNARK::prove_step 330: true, took 2.536388968s 
RecursiveSNARK::prove_step 331: true, took 2.306158381s 
RecursiveSNARK::prove_step 332: true, took 2.458426238s 
RecursiveSNARK::prove_step 333: true, took 2.370347645s 
RecursiveSNARK::prove_step 334: true, took 2.504159992s 
RecursiveSNARK::prove_step 335: true, took 2.298632596s 
RecursiveSNARK::prove_step 336: true, took 2.443049799s 
RecursiveSNARK::prove_step 337: true, took 2.356805432s 
RecursiveSNARK::prove_step 338: true, took 2.461453646s 
RecursiveSNARK::prove_step 339: true, took 2.316774435s 
RecursiveSNARK::prove_step 340: true, took 2.502086055s 
RecursiveSNARK::prove_step 341: true, took 2.333094667s 
RecursiveSNARK::prove_step 342: true, took 2.464989987s 
RecursiveSNARK::prove_step 343: true, took 2.388830116s 
RecursiveSNARK::prove_step 344: true, took 2.52723358s 
RecursiveSNARK::prove_step 345: true, took 2.30658203s 
RecursiveSNARK::prove_step 346: true, took 2.497896571s 
RecursiveSNARK::prove_step 347: true, took 2.319710163s 
RecursiveSNARK::prove_step 348: true, took 2.449991695s 
RecursiveSNARK::prove_step 349: true, took 2.297506008s 
RecursiveSNARK::prove_step 350: true, took 2.428056488s 
RecursiveSNARK::prove_step 351: true, took 2.334087628s 
RecursiveSNARK::prove_step 352: true, took 2.433391114s 
RecursiveSNARK::prove_step 353: true, took 2.366060249s 
RecursiveSNARK::prove_step 354: true, took 2.514953389s 
RecursiveSNARK::prove_step 355: true, took 2.326383799s 
RecursiveSNARK::prove_step 356: true, took 2.424951039s 
RecursiveSNARK::prove_step 357: true, took 2.281360367s 
RecursiveSNARK::prove_step 358: true, took 2.470759824s 
RecursiveSNARK::prove_step 359: true, took 2.285973772s 
RecursiveSNARK::prove_step 360: true, took 2.476586271s 
RecursiveSNARK::prove_step 361: true, took 2.318655995s 
RecursiveSNARK::prove_step 362: true, took 2.448962582s 
RecursiveSNARK::prove_step 363: true, took 2.346176335s 
RecursiveSNARK::prove_step 364: true, took 2.479909687s 
RecursiveSNARK::prove_step 365: true, took 2.378854318s 
RecursiveSNARK::prove_step 366: true, took 2.527498079s 
RecursiveSNARK::prove_step 367: true, took 2.325699108s 
RecursiveSNARK::prove_step 368: true, took 2.442407729s 
RecursiveSNARK::prove_step 369: true, took 2.303017409s 
RecursiveSNARK::prove_step 370: true, took 2.504393749s 
RecursiveSNARK::prove_step 371: true, took 2.332230959s 
RecursiveSNARK::prove_step 372: true, took 2.466809797s 
RecursiveSNARK::prove_step 373: true, took 2.307841953s 
RecursiveSNARK::prove_step 374: true, took 2.502117093s 
RecursiveSNARK::prove_step 375: true, took 2.297039906s 
RecursiveSNARK::prove_step 376: true, took 2.54553136s 
RecursiveSNARK::prove_step 377: true, took 2.331045695s 
RecursiveSNARK::prove_step 378: true, took 2.456746544s 
RecursiveSNARK::prove_step 379: true, took 2.28428411s 
RecursiveSNARK::prove_step 380: true, took 2.442308767s 
RecursiveSNARK::prove_step 381: true, took 2.289632774s 
RecursiveSNARK::prove_step 382: true, took 2.452207526s 
RecursiveSNARK::prove_step 383: true, took 2.301898204s 
RecursiveSNARK::prove_step 384: true, took 2.468041172s 
RecursiveSNARK::prove_step 385: true, took 2.389692163s 
RecursiveSNARK::prove_step 386: true, took 2.548465765s 
RecursiveSNARK::prove_step 387: true, took 2.289151675s 
RecursiveSNARK::prove_step 388: true, took 2.482667061s 
RecursiveSNARK::prove_step 389: true, took 2.341153555s 
RecursiveSNARK::prove_step 390: true, took 2.519276645s 
RecursiveSNARK::prove_step 391: true, took 2.290673946s 
RecursiveSNARK::prove_step 392: true, took 2.468144465s 
RecursiveSNARK::prove_step 393: true, took 2.322008612s 
RecursiveSNARK::prove_step 394: true, took 2.437279932s 
RecursiveSNARK::prove_step 395: true, took 2.347885269s 
RecursiveSNARK::prove_step 396: true, took 2.510354982s 
RecursiveSNARK::prove_step 397: true, took 2.401096355s 
RecursiveSNARK::prove_step 398: true, took 2.467853784s 
RecursiveSNARK::prove_step 399: true, took 2.366287062s 
RecursiveSNARK::prove_step 400: true, took 2.427097354s 
RecursiveSNARK::prove_step 401: true, took 2.329757018s 
RecursiveSNARK::prove_step 402: true, took 2.46945253s 
RecursiveSNARK::prove_step 403: true, took 2.350603713s 
RecursiveSNARK::prove_step 404: true, took 2.439056826s 
RecursiveSNARK::prove_step 405: true, took 2.297987848s 
RecursiveSNARK::prove_step 406: true, took 2.509149057s 
RecursiveSNARK::prove_step 407: true, took 2.313576907s 
RecursiveSNARK::prove_step 408: true, took 2.465769804s 
RecursiveSNARK::prove_step 409: true, took 2.309425779s 
RecursiveSNARK::prove_step 410: true, took 2.425723273s 
RecursiveSNARK::prove_step 411: true, took 2.308683977s 
RecursiveSNARK::prove_step 412: true, took 2.468460723s 
RecursiveSNARK::prove_step 413: true, took 2.308355387s 
RecursiveSNARK::prove_step 414: true, took 2.473613969s 
RecursiveSNARK::prove_step 415: true, took 2.311488459s 
RecursiveSNARK::prove_step 416: true, took 2.454516222s 
RecursiveSNARK::prove_step 417: true, took 2.347715688s 
RecursiveSNARK::prove_step 418: true, took 2.463770377s 
RecursiveSNARK::prove_step 419: true, took 2.286259404s 
RecursiveSNARK::prove_step 420: true, took 2.474911502s 
RecursiveSNARK::prove_step 421: true, took 2.392138005s 
RecursiveSNARK::prove_step 422: true, took 2.563650415s 
RecursiveSNARK::prove_step 423: true, took 2.327003958s 
RecursiveSNARK::prove_step 424: true, took 2.468921613s 
RecursiveSNARK::prove_step 425: true, took 2.313346104s 
RecursiveSNARK::prove_step 426: true, took 2.456288496s 
RecursiveSNARK::prove_step 427: true, took 2.28936709s 
RecursiveSNARK::prove_step 428: true, took 2.503218692s 
RecursiveSNARK::prove_step 429: true, took 2.297088299s 
RecursiveSNARK::prove_step 430: true, took 2.547574861s 
RecursiveSNARK::prove_step 431: true, took 2.302870787s 
RecursiveSNARK::prove_step 432: true, took 2.449420442s 
RecursiveSNARK::prove_step 433: true, took 2.330177553s 
RecursiveSNARK::prove_step 434: true, took 2.442432636s 
RecursiveSNARK::prove_step 435: true, took 2.429973523s 
RecursiveSNARK::prove_step 436: true, took 2.488560932s 
RecursiveSNARK::prove_step 437: true, took 2.307771108s 
RecursiveSNARK::prove_step 438: true, took 2.481969825s 
RecursiveSNARK::prove_step 439: true, took 2.305426228s 
RecursiveSNARK::prove_step 440: true, took 2.47240353s 
RecursiveSNARK::prove_step 441: true, took 2.3847638s 
RecursiveSNARK::prove_step 442: true, took 2.451222465s 
RecursiveSNARK::prove_step 443: true, took 2.298182686s 
RecursiveSNARK::prove_step 444: true, took 2.468726978s 
RecursiveSNARK::prove_step 445: true, took 2.349322658s 
RecursiveSNARK::prove_step 446: true, took 2.4655936s 
RecursiveSNARK::prove_step 447: true, took 2.313171652s 
RecursiveSNARK::prove_step 448: true, took 2.445031755s 
